recipe_id,is_pancake,servings,agave,baking_powder,baking_soda,bran,butter,buttermilk,cheese,chocolate,cornmeal,cream,cream_cheese,eggs,flour,frosting,fruit,fruit_juice,honey,low_cal_sweetener,margarine,mayonnaise,milk,mix,molasses,nut,oats,oil,other,salt,shortening,sour_cream,spice,starch,sugar,syrup,vanilla,vegetable,vinegar,water,wheat_germ,yeast,yogurt,total_volume,total_liquid,prop_liquid,total_fat,prop_fat
84892,pancake,4,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,0.25,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.03125,NA,0.005208325,NA,NA,NA,NA,0.03125,NA,0.03125,NA,NA,NA,NA,NA,NA,0.609374975,0.25,0.41025642708744314,0.03125,0.05128205338593039
59853,pancake,4,NA,0.0078124875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265625,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.0625,NA,NA,NA,6.51040625e-4,NA,NA,6.51040625e-4,NA,0.015625,NA,0.0026041625,NA,NA,0.125,NA,NA,NA,0.54296873125,0.25,0.46043167057605766,0,0
267086,pancake,4,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.03125,NA,NA,NA,0.0026041625,NA,NA,0.0026041625,NA,0.0364583,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,0.42187495,0.125,0.2962963314128985,0,0
17865,pancake,4,NA,0.005208325,0.0078124875,NA,NA,0.5,NA,NA,NA,NA,NA,0.5,0.125,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,NA,NA,0.00130208125,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,1.02473954375,0.5,0.48792886255786205,0,0
168281,pancake,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.03125,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.786458325,0.25,0.3178807980702601,0.03125,0.03973509975878251
257013,pancake,4,NA,NA,NA,NA,0.046875,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,0.25,NA,0.03125,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015625,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,0.609375,0.25,0.41025641025641024,0.046875,0.07692307692307693
223104,pancake,4,NA,NA,0.0026041625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,0.375,0.25,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,0.15625,0.03125,NA,0.0026041625,NA,NA,0.005208325,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.1979166499999998,0.5833333333333333,0.4869565285141778,0.03125,0.0260869568846881
33160,pancake,6,NA,0.006944433333333333,0.0017361083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.041666666666666664,0.125,NA,0.041666666666666664,0.0017361083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5520833166666667,0.25,0.45283020234959104,0,0
258393,pancake,10,NA,NA,NA,NA,0.00625,NA,NA,0.05,NA,NA,NA,0.6,0.05,NA,0.3,NA,NA,NA,NA,NA,0.15,NA,NA,NA,0.175,NA,NA,NA,NA,NA,0.00625,NA,0.05,NA,0.00625,NA,NA,NA,NA,NA,NA,0.4937499999999999,0.15,0.30379746835443044,0.00625,0.012658227848101269
186802,pancake,4,NA,0.005208325,0.0026041625,NA,NA,0.5,NA,NA,0.0625,NA,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046875,0.125,NA,NA,NA,NA,NA,NA,NA,0.046875,NA,NA,NA,NA,NA,NA,NA,NA,0.9921874875,0.5,0.5039370142228285,0,0
239235,pancake,12,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.027777777777777776,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.22291666666666665,NA,0.048611111111111105,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020833333333333332,NA,0.10416666666666667,NA,NA,NA,0.38611111111111107,0.10416666666666667,0.26978417266187055,0.03125,0.08093525179856116
42688,pancake,4,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.25,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515625,0.25,0.48484848484848486,0,0
239839,pancake,4,NA,0.005208325,0.0026041625,NA,NA,0.1875,NA,NA,NA,NA,NA,0.25,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,0.125,0.04166665,0.0625,0.0026041625,NA,NA,NA,NA,0.015625,NA,0.005208325,NA,NA,NA,NA,NA,NA,0.572916625,0.1875,0.3272727510743819,0.04166665,0.0727272489256181
239574,pancake,6,NA,0.0034722166666666665,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,0.08333333333333333,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.010416666666666666,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,0.0034722166666666665,NA,NA,0.16666666666666666,NA,NA,NA,0.6527777666666666,0.3333333333333333,0.5106383065640563,0.010416666666666666,0.01595744708012676
230348,pancake,8,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1875,NA,0.5,NA,NA,NA,NA,NA,0.1875,NA,NA,NA,0.0625,0.015625,NA,NA,NA,NA,NA,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,0.484375,0.1875,0.3870967741935484,0.015625,0.03225806451612903
260541,pancake,4,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,0.125,NA,NA,NA,NA,NA,0.25,NA,NA,0.03125,NA,NA,NA,0.0026041625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5078124875,0.25,0.49230770442603583,0,0
257015,pancake,4,NA,0.005208325,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.0026041625,NA,NA,NA,NA,NA,NA,0.0026041625,NA,NA,NA,NA,NA,NA,0.41666665,0.25,0.600000024000001,0.03125,0.07500000300000012
260895,pancake,6,NA,0.013888866666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333,NA,0.4166666666666667,NA,0.020833333333333332,NA,NA,NA,0.3333333333333333,NA,NA,0.006944433333333333,NA,0.041666666666666664,NA,0.0034722166666666665,NA,NA,NA,NA,NA,NA,0.0034722166666666665,NA,NA,NA,NA,NA,NA,0.7499999666666665,0.3333333333333333,0.44444446419753186,0.041666666666666664,0.05555555802469148
255515,pancake,4,NA,0.0026041625,0.0026041625,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.5,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,3.255208333333333e-4,NA,NA,NA,NA,NA,NA,0.005208325,NA,NA,NA,NA,NA,NA,0.6357421708333334,0.125,0.19662058887197856,0,0
236263,pancake,8,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,NA,NA,0.067708325,NA,NA,0.125,0.0026041625,NA,NA,0.00390624375,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,0.65755205625,0.25,0.38019803546162206,0,0
263962,pancake,8,NA,0.00130208125,0.00130208125,NA,0.015625,NA,NA,NA,NA,NA,NA,0.03125,0.03125,NA,0.625,0.03125,NA,0.0234375,NA,NA,0.03125,NA,NA,0.015625,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,0.0078125,NA,NA,NA,0.015625,NA,NA,0.2213541625,0.0625,0.28235294649134957,0.015625,0.07058823662283739
234087,pancake,6,NA,NA,0.0034722166666666665,NA,NA,0.5,NA,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010416666666666666,NA,0.0017361083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,0.9322916583333334,0.5,0.536312853955869,0.010416666666666666,0.011173184457413938
260556,pancake,6,NA,0.013888866666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.20833333333333334,NA,0.010416666666666666,NA,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42013883333333335,0.20833333333333334,0.4958678341643417,0.0208333,0.0495867040775807
255937,pancake,10,NA,0.00416666,0.001041665,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.05,NA,NA,0.052083330000000004,NA,0.00208333,NA,NA,0.009374984999999999,NA,NA,NA,0.00416666,NA,NA,NA,NA,NA,NA,0.7229166300000001,0.3,0.4149856118263595,0.052083330000000004,0.0720461085533473
80677,pancake,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.015625,NA,NA,NA,NA,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,1.53125,0.5,0.32653061224489793,0,0
15027,pancake,9,NA,0.002314811111111111,0.002314811111111111,NA,0.027777777777777776,0.2222222222222222,NA,NA,NA,NA,NA,0.2222222222222222,0.05555555555555555,NA,0.037037037037037035,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2222222222222222,NA,NA,0.0011574055555555556,NA,NA,0.0011574055555555556,NA,0.013888888888888888,NA,NA,NA,NA,NA,NA,NA,NA,0.5486110999999999,0.2222222222222222,0.4050632993430542,0.027777777777777776,0.05063291241788177
57722,pancake,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,NA,0.5,0.16666666666666666,NA,NA,NA,NA,NA,0.020833333333333332,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,0.5425347208333333,0.16666666666666666,0.307200000786432,0,0
219167,pancake,6,NA,0.006944433333333333,0.0034722166666666665,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.3333333333333333,NA,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.02430555,NA,0.0017361083333333333,NA,NA,0.006944433333333333,NA,0.03125,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,0.9913194083333332,0.5833333333333333,0.5884413524335904,0.02430555,0.02451838408052958
260486,pancake,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,0.3020833333333333,0.125,0.4137931034482759,0.010416666666666666,0.034482758620689655
203314,pancake,4,NA,NA,0.00390624375,NA,0.03125,NA,0.25,NA,NA,NA,NA,1,0.25,NA,0.25,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,3.255208333333333e-4,NA,NA,0.005208325,NA,0.03125,NA,0.005208325,NA,NA,NA,NA,NA,NA,0.7021484145833333,0.125,0.17802504058088217,0.03125,0.04450626014522054
236478,pancake,5,NA,0.00833332,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,NA,0.025,NA,NA,NA,0.2,NA,NA,0.1,NA,0.025,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,0.9583333200000002,0.5,0.5217391376937618,0.025,0.02608695688468809
139035,pancake,4,NA,NA,0.0026041625,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.03125,NA,0.0026041625,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,0.6614583249999999,0.25,0.37795276066712147,0.03125,0.047244095083390183
260510,pancake,4,NA,0.005208325,NA,NA,0.036458325,0.21875,NA,NA,NA,NA,NA,0.25,0.4375,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,NA,NA,0.85416665,0.34375,0.4024390322427128,0.036458325,0.04268291790600815
228413,pancake,7,0.017857142857142856,0.017857142857142856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5714285714285714,NA,0.32142857142857145,NA,NA,NA,NA,NA,0.5,NA,NA,0.03571428571428571,NA,NA,NA,0.001488092857142857,NA,NA,NA,NA,NA,NA,0.013392857142857142,NA,NA,NA,NA,NA,NA,1.1041666642857144,0.5,0.4528301896556985,0,0
255231,pancake,24,NA,8.680541666666666e-4,8.680541666666666e-4,NA,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,0.052083333333333336,NA,NA,NA,NA,NA,NA,NA,0.052083333333333336,NA,NA,NA,NA,0.010416666666666666,NA,2.1701354166666666e-4,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,0.13736978854166668,0.052083333333333336,0.37914692805642297,0.010416666666666666,0.07582938561128459
231358,pancake,24,NA,0.006944433333333333,0.0034722166666666665,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,0.2916666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,0.4279513708333334,0.08333333333333333,0.19472617454422803,0,0
17488,pancake,12,NA,NA,0.0017361083333333333,NA,0.052083333333333336,0.0625,NA,NA,NA,NA,NA,0.5,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,0.010416666666666666,0.0034722166666666665,NA,NA,NA,NA,NA,NA,0.42187499166666664,0.14583333333333331,0.34567901917390653,0.052083333333333336,0.1234567925621095
11501,pancake,8,NA,NA,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,0.375,0.15625,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.0026041625,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,0.5026041625,0.25,0.4974093305484712,0.03125,0.0621761663185589
246493,pancake,8,NA,0.01171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,0.4270833333333333,NA,0.53125,NA,NA,NA,NA,NA,0.0625,NA,NA,0.125,NA,0.0625,NA,0.004557284375,NA,NA,0.00390624375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5722656114583333,0.0625,0.10921501964922914,0.0625,0.10921501964922914
245536,pancake,2,NA,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,1,0.41666666666666663,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015624975,NA,6.510416666666666e-4,NA,NA,0.005208325,NA,NA,NA,0.005208325,NA,NA,0.09375,NA,NA,NA,0.5423176583333333,0.09375,0.17286916359706095,0.015624975,0.028811481167733195
23900,pancake,4,NA,0.0026041625,NA,NA,0.09375,NA,NA,NA,NA,NA,NA,1,0.125,NA,0.25,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,3.255208333333333e-4,NA,NA,0.0078124875,NA,0.140625,NA,0.005208325,NA,NA,NA,NA,NA,NA,0.6253254958333333,0.25,0.3997917911004735,0.09375,0.14992192166267757
259054,pancake,6,NA,0.0034722166666666665,0.0017361083333333333,NA,0.09722222222222221,0.20833333333333334,NA,NA,NA,NA,NA,0.16666666666666666,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,0.005208333333333333,NA,NA,0.0017361083333333333,NA,0.020833333333333332,NA,0.0017361083333333333,NA,NA,NA,NA,NA,NA,0.5902777638888891,0.20833333333333334,0.3529411847750866,0.09722222222222221,0.1647058862283737
257945,pancake,4,NA,0.0078124875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.375,NA,0.25,NA,0.03125,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,0.015625,NA,0.01041665,NA,NA,NA,NA,0.046875,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,0.6536458041666667,0.16666666666666666,0.25498009105887254,0.015625,0.023904383536769304
83723,pancake,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,8.680541666666666e-4,NA,NA,NA,NA,0.0034722166666666665,NA,NA,NA,NA,NA,NA,NA,NA,0.42100693749999996,0.25,0.5938144427845682,0,0
263779,pancake,12,NA,0.0017361083333333333,8.680541666666666e-4,NA,0.020833333333333332,NA,NA,NA,NA,NA,NA,0.16666666666666666,0.125,NA,0.125,0.6666666666666666,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.005208333333333333,NA,4.340270833333333e-4,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,0.9874131895833332,0.7916666666666666,0.8017582457053594,0.026041666666666664,0.026373626503465766
246954,pancake,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.020833325,NA,NA,NA,NA,NA,NA,0.03125,NA,0.005208325,NA,NA,NA,NA,NA,NA,0.80729165,0.5,0.6193548514963582,0.020833325,0.025806441823100733
24210,pancake,3,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,NA,NA,0.6666666666666666,0.16666666666666666,NA,0.6666666666666666,NA,NA,NA,NA,NA,0.08333333333333333,NA,NA,NA,NA,0.041666666666666664,NA,4.3402777777777775e-4,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,NA,NA,0.3441840277777778,0.08333333333333333,0.24211853720050439,0.05208333333333333,0.15132408575031525
257826,pancake,4,NA,0.0078124875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.015625,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5859374875000001,0.25,0.426666675768889,0.015625,0.026666667235555563
240385,pancake,4,NA,NA,NA,NA,0.03125,NA,0.08125,NA,NA,NA,NA,0.75,0.1875,NA,0.25,0.25,NA,NA,NA,NA,0.1875,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,NA,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,0.75442708125,0.4375,0.579910253586221,0.03125,0.04142216097044435
246515,pancake,1,NA,0.0013020833333333333,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.5013020833333333,0.25,0.49870129870129876,0.0625,0.12467532467532469
263637,pancake,6,NA,0.010416666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.010416666666666666,NA,0.0017361083333333333,NA,NA,NA,NA,0.010416666666666666,NA,NA,NA,NA,NA,0.041666666666666664,NA,NA,0.512152775,0.25,0.4881355958678541,0.010416666666666666,0.020338983161160586
257419,pancake,4,NA,0.01041665,NA,NA,NA,NA,NA,0.125,NA,0.21875,NA,0.25,0.25,NA,1,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.03125,NA,0.00130208125,NA,NA,NA,NA,0.015625,NA,0.005208325,NA,NA,NA,NA,NA,NA,0.90755205625,0.25,0.2754662922951203,0.03125,0.03443328653689004
260472,pancake,10,NA,0.00416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.15,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.025,NA,0.00208333,NA,5.208325e-4,NA,NA,NA,NA,0.0375,NA,0.001041665,NA,NA,NA,NA,NA,NA,0.3203124875,0.125,0.3902439176680553,0.00208333,0.0065040548879631175
239236,pancake,9,NA,0.002314811111111111,0.0011574055555555556,NA,NA,NA,NA,NA,NA,NA,NA,0.1111111111111111,0.1111111111111111,NA,NA,NA,NA,NA,NA,NA,0.1111111111111111,NA,NA,NA,NA,0.01851851111111111,NA,5.787027777777778e-4,NA,NA,2.8935185185185184e-4,NA,0.006944444444444444,NA,NA,NA,NA,NA,NA,NA,NA,0.25202544907407404,0.1111111111111111,0.44087258457162354,0.01851851111111111,0.07347873470376495
244767,pancake,8,NA,0.0026041625,0.00130208125,NA,0.078125,NA,NA,NA,NA,NA,0.03125,0.125,0.125,NA,NA,NA,NA,NA,NA,NA,0.09375,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,0.00390624375,NA,0.15234375,NA,0.005208325,NA,0.015625,NA,NA,NA,NA,0.51041664375,0.09375,0.18367347763431943,0.078125,0.15306123136193284
21385,pancake,5,NA,0.00416666,0.00416666,NA,0.05,0.2,NA,NA,NA,NA,NA,0.4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333200000001,0.2,0.25531915328202814,0.05,0.06382978832050704
231855,pancake,4,NA,0.015625,NA,NA,0.03125,NA,NA,0.125,NA,NA,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,NA,NA,0.03125,NA,NA,NA,NA,NA,NA,NA,NA,0.70442708125,0.25,0.354898337463655,0.03125,0.044362292182956876
260552,pancake,4,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.1875,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.1875,0.03125,NA,0.0026041625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6640624875,0.25,0.37647059532179944,0.03125,0.04705882441522493
263880,pancake,4,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046875,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,0.30729165,0.125,0.406779683079576,0.046875,0.152542381154841
264530,pancake,8,NA,NA,0.0026041625,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.255203125e-4,NA,NA,NA,NA,0.0026041625,NA,NA,NA,NA,0.125,NA,0.0046875,NA,0.6352213453124999,0.25,0.39356360085319775,0,0
260551,pancake,8,NA,NA,NA,NA,0.0651041625,NA,NA,NA,NA,NA,NA,0.5,0.3125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,6.51040625e-4,NA,NA,0.00130208125,NA,0.0625,NA,0.00130208125,NA,NA,NA,NA,NA,NA,0.9433593656249999,0.5,0.5300207092010341,0.0651041625,0.06901310876037874
263960,pancake,4,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.375,NA,NA,NA,NA,NA,NA,NA,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,0.0026041625,NA,NA,NA,NA,NA,NA,0.6171874791666666,0.16666666666666666,0.2700422032081756,0,0
17611,pancake,4,NA,0.005208325,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,0.1875,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.03125,NA,NA,NA,NA,0.00130208125,NA,0.015625,NA,NA,NA,NA,NA,NA,NA,0.125,0.55338540625,0.25,0.45176471438615934,0.03125,0.05647058929826992
240273,pancake,8,NA,NA,NA,NA,0.041666666666666664,NA,NA,NA,NA,NA,NA,1,0.07291666666666666,NA,0.1875,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,0.0078125,NA,NA,0.015625,0.0026041625,NA,NA,NA,NA,NA,NA,0.20442707708333333,0.0625,0.3057324934236686,0.041666666666666664,0.20382166228244572
23357,pancake,5,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.6,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,0.025,NA,0.005208325,NA,NA,0.01666664,NA,0.028125,NA,NA,NA,NA,NA,NA,NA,NA,0.849999965,0.15,0.17647059550173042,0.025,0.02941176591695507
240637,pancake,4,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,0.3125,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.015625,NA,NA,NA,NA,0.005208325,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,0.531249975,0.125,0.2352941287197237,0.015625,0.02941176608996546
21480,pancake,6,NA,0.006944433333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,2.1701388888888888e-4,NA,NA,NA,NA,0.006944433333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.6807725472222221,0.3333333333333333,0.48963979921552936,0,0
244619,pancake,8,NA,0.0026041625,0.00130208125,NA,0.0078125,NA,NA,NA,NA,NA,NA,0.125,0.15625,NA,NA,NA,NA,NA,NA,NA,0.21875,NA,NA,NA,NA,NA,NA,0.00130208125,NA,NA,NA,NA,0.01171875,NA,0.0026041625,NA,NA,NA,NA,NA,NA,0.4023437375,0.21875,0.5436893372796687,0.0078125,0.01941747633141674
258492,pancake,5,NA,0.00416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.2,NA,NA,NA,NA,NA,0.2,NA,NA,0.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40416666,0.2,0.4948453689871401,0,0
268990,pancake,8,NA,NA,6.51040625e-4,NA,0.0182291625,NA,NA,NA,NA,NA,NA,0.125,0.125,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,NA,0.0026041625,0.00130208125,NA,NA,NA,NA,0.015625,NA,0.0026041625,NA,NA,0.125,NA,NA,NA,0.35351560937500004,0.1875,0.5303867637740005,0.0182291625,0.051565368024988636
55395,pancake,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.375,NA,NA,NA,NA,NA,0.015625,NA,0.375,NA,NA,NA,NA,0.0625,NA,0.00390624375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83203124375,0.375,0.45070422873768434,0.0625,0.07511737145628072
